      density       alpha     S_nem     F(iso)     F(nem)     P(iso)     P(nem)     mu(iso)     mu(nem)
287  0.143926  149.759435  0.980102  13.649548  10.034921   5.215009   3.199340   49.883509   32.263980
288  0.144424  151.478833  0.980326  13.775256  10.112005   5.279249   3.235688   50.329077   32.516096
289  0.144922  153.207285  0.980546  13.901637  10.189429   5.344133   3.272405   50.777562   32.769888
290  0.145420  154.945122  0.980763  14.028693  10.267194   5.409666   3.309492   51.228980   33.025360
291  0.145918  156.692014  0.980976  14.156428  10.345303   5.475853   3.346953   51.683345   33.282525
292  0.146416  158.448783  0.981186  14.284844  10.423758   5.542699   3.384790   52.140671   33.541379
293  0.146914  160.214662  0.981392  14.413944  10.502562   5.610209   3.423005   52.600974   33.801943
294  0.147412  161.990136  0.981595  14.543733  10.581717   5.678389   3.461602   53.064268   34.064218
295  0.147910  163.775449  0.981794  14.674212  10.661224   5.747244   3.500584   53.530568   34.328209
296  0.148408  165.570529  0.981990  14.805386  10.741087   5.816778   3.539952   53.999889   34.593927
297  0.148906  167.375005  0.982183  14.937256  10.821307   5.886997   3.579712   54.472245   34.861384
298  0.149404  169.189814  0.982373  15.069828  10.901886   5.957906   3.619863   54.947651   35.130578
299  0.149902  171.014439  0.982560  15.203103  10.982828   6.029511   3.660411   55.426122   35.401524
300  0.150400  172.848935  0.982744  15.337084  11.064133   6.101817   3.701359   55.907674   35.674230
301  0.150898  174.693659  0.982925  15.471776  11.145805   6.174828   3.742707   56.392320   35.948701
302  0.151396  176.548470  0.983104  15.607181  11.227845   6.248551   3.784461   56.880077   36.224947
303  0.151894  178.413724  0.983279  15.743302  11.310256   6.322991   3.826622   57.370959   36.502972
304  0.152392  180.288787  0.983452  15.880143  11.393040   6.398154   3.869196   57.864982   36.782795
305  0.152890  182.174588  0.983623  16.017707  11.476198   6.474043   3.912182   58.362159   37.064411
306  0.153388  184.070624  0.983790  16.155996  11.559734   6.550666   3.955586   58.862508   37.347837
307  0.153886  185.977489  0.983956  16.295015  11.643650   6.628028   3.999409   59.366042   37.633075
308  0.154384  187.894365  0.984119  16.434767  11.727947   6.706134   4.043656   59.872778   37.920143
309  0.154882  189.822060  0.984279  16.575254  11.812628   6.784989   4.088329   60.382729   38.209041
310  0.155380  191.760584  0.984437  16.716481  11.897695   6.864600   4.133432   60.895913   38.499778
311  0.155878  193.709742  0.984593  16.858450  11.983151   6.944972   4.178967   61.412344   38.792365
312  0.156376  195.669896  0.984746  17.001164  12.068997   7.026110   4.224937   61.932037   39.086809
313  0.156874  197.640631  0.984898  17.144627  12.155235   7.108021   4.271348   62.455008   39.383122
314  0.157372  199.622653  0.985047  17.288843  12.241868   7.190709   4.318199   62.981273   39.681306
315  0.157870  201.615311  0.985194  17.433814  12.328899   7.274181   4.365497   63.510847   39.981378
316  0.158368  203.619147  0.985339  17.579543  12.416328   7.358443   4.413243   64.043746   40.283341
317  0.158866  205.634182  0.985482  17.726035  12.504159   7.443500   4.461441   64.579984   40.587205
318  0.159364  207.660343  0.985623  17.873292  12.592394   7.529357   4.510094   65.119579   40.892979
319  0.159862  209.697943  0.985762  18.021318  12.681034   7.616022   4.559206   65.662546   41.200669
320  0.160360  211.746516  0.985899  18.170116  12.770083   7.703499   4.608780   66.208899   41.510291
321  0.160858  213.806721  0.986034  18.319689  12.859541   7.791795   4.658818   66.758656   41.821846
322  0.161356  215.878351  0.986168  18.470041  12.949412   7.880916   4.709326   67.311832   42.135347
323  0.161854  217.961138  0.986299  18.621176  13.039697   7.970867   4.760306   67.868442   42.450806
324  0.162352  220.055842  0.986429  18.773095  13.130400   8.061655   4.811760   68.428504   42.768224
325  0.162850  222.162182  0.986557  18.925804  13.221521   8.153285   4.863693   68.992031   43.087614
326  0.163348  224.280191  0.986684  19.079304  13.313063   8.245764   4.916109   69.559042   43.408985
327  0.163846  226.409898  0.986808  19.233600  13.405029   8.339098   4.969010   70.129551   43.732347
328  0.164344  228.551440  0.986931  19.388696  13.497420   8.433293   5.022400   70.703575   44.057708
329  0.164842  230.704937  0.987053  19.544593  13.590239   8.528354   5.076283   71.281130   44.385077
330  0.165340  232.870049  0.987173  19.701297  13.683488   8.624289   5.130662   71.862231   44.714467
331  0.165838  235.047350  0.987291  19.858809  13.777169   8.721103   5.185541   72.446896   45.045881
332  0.166336  237.236751  0.987408  20.017135  13.871284   8.818803   5.240923   73.035140   45.379331
333  0.166834  239.438204  0.987523  20.176276  13.965836   8.917395   5.296811   73.626979   45.714827
334  0.167332  241.651703  0.987637  20.336237  14.060826   9.016885   5.353211   74.222431   46.052379
335  0.167830  243.877547  0.987749  20.497021  14.156258   9.117279   5.410124   74.821510   46.391994
336  0.168328  246.115724  0.987860  20.658631  14.252133   9.218585   5.467554   75.424235   46.733681
337  0.168826  248.366154  0.987970  20.821071  14.348453   9.320807   5.525506   76.030620   47.077452
338  0.169324  250.628802  0.988078  20.984344  14.445220   9.423954   5.583983   76.640682   47.423317
339  0.169822  252.904344  0.988185  21.148454  14.542438   9.528030   5.642988   77.254439   47.771279
340  0.170320  255.192035  0.988290  21.313405  14.640107   9.633044   5.702526   77.871906   48.121356
341  0.170818  257.492511  0.988394  21.479199  14.738231   9.739000   5.762600   78.493100   48.473552
342  0.171316  259.805441  0.988497  21.645841  14.836811   9.845907   5.823214   79.118038   48.827879
343  0.171814  262.131705  0.988599  21.813333  14.935849   9.953770   5.884370   79.746736   49.184339
344  0.172312  264.469916  0.988699  21.981680  15.035349  10.062595   5.946075   80.379211   49.542957
345  0.172810  266.821321  0.988799  22.150885  15.135311  10.172391   6.008330   81.015480   49.903730
346  0.173308  269.185604  0.988897  22.320951  15.235739  10.283162   6.071141   81.655559   50.266671
347  0.173806  271.562731  0.988994  22.491882  15.336634  10.394917   6.134510   82.299466   50.631791
348  0.174304  273.952812  0.989089  22.663681  15.438000  10.507661   6.198442   82.947217   50.999099
349  0.174802  276.356126  0.989184  22.836352  15.539837  10.621402   6.262940   83.598829   51.368602
350  0.175300  278.772202  0.989277  23.009899  15.642148  10.736147   6.328009   84.254319   51.740317
351  0.175798  281.202032  0.989369  23.184325  15.744936  10.851901   6.393651   84.913704   52.114242
352  0.176296  283.644695  0.989461  23.359634  15.848203  10.968673   6.459873   85.577001   52.490398
353  0.176794  286.100345  0.989551  23.535829  15.951950  11.086469   6.526676   86.244227   52.868794
354  0.177292  288.569904  0.989640  23.712914  16.056181  11.205295   6.594066   86.915400   53.249430
355  0.177790  291.053311  0.989728  23.890892  16.160897  11.325160   6.662044   87.590535   53.632319
356  0.178288  293.549024  0.989815  24.069768  16.266101  11.446069   6.730619   88.269652   54.017485
357  0.178786  296.058634  0.989901  24.249544  16.371795  11.568030   6.799791   88.952765   54.404923
358  0.179284  298.582183  0.989986  24.430224  16.477981  11.691050   6.869565   89.639894   54.794644
359  0.179782  301.119128  0.990070  24.611813  16.584661  11.815137   6.939945   90.331055   55.186663
360  0.180280  303.670001  0.990153  24.794313  16.691838  11.940296   7.010936   91.026266   55.580987
361  0.180778  306.234548  0.990236  24.977728  16.799514  12.066536   7.082541   91.725543   55.977627
362  0.181276  308.812859  0.990317  25.162063  16.907692  12.193864   7.154765   92.428905   56.376593
363  0.181774  311.405026  0.990397  25.347320  17.016372  12.322287   7.227611   93.136369   56.777896
364  0.182272  314.011291  0.990477  25.533503  17.125559  12.451811   7.301085   93.847952   57.181544
365  0.182770  316.631016  0.990555  25.720616  17.235253  12.582445   7.375190   94.563672   57.587552
366  0.183268  319.265752  0.990633  25.908662  17.345458  12.714196   7.449929   95.283546   57.995920
367  0.183766  321.913876  0.990710  26.097646  17.456176  12.847071   7.525308   96.007592   58.406670
368  0.184264  324.576289  0.990786  26.287571  17.567408  12.981078   7.601332   96.735828   58.819805
369  0.184762  327.252818  0.990861  26.478440  17.679158  13.116223   7.678003   97.468271   59.235339
370  0.185260  329.943856  0.990935  26.670258  17.791427  13.252515   7.755327   98.204940   59.653279
371  0.185758  332.649124  0.991009  26.863028  17.904217  13.389961   7.833307   98.945851   60.073637
372  0.186256  335.369708  0.991081  27.056754  18.017532  13.528568   7.911947   99.691023   60.496416
373  0.186754  338.103471  0.991153  27.251440  18.131373  13.668345   7.991254  100.440474   60.921643
374  0.187252  340.852125  0.991224  27.447089  18.245743  13.809298   8.071230  101.194221   61.349316
375  0.187750  343.615799  0.991295  27.643705  18.360643  13.951436   8.151880  101.952283   61.779445
376  0.188248  346.393941  0.991364  27.841292  18.476077  14.094765   8.233208  102.714677   62.212044
377  0.188746  349.186352  0.991433  28.039853  18.592046  14.239294   8.315220  103.481421   62.647126
378  0.189244  351.994145  0.991501  28.239393  18.708553  14.385031   8.397918  104.252534   63.084695
379  0.189742  354.816076  0.991569  28.439915  18.825601  14.531983   8.481310  105.028033   63.524769
380  0.190240  357.653274  0.991635  28.641423  18.943191  14.680158   8.565396  105.807937   63.967351
381  0.190738  360.505558  0.991701  28.843921  19.061325  14.829563   8.650184  106.592264   64.412454
382  0.191236  363.373441  0.991767  29.047412  19.180007  14.980208   8.735675  107.381032   64.860085
383  0.191734  366.255472  0.991831  29.251901  19.299238  15.132099   8.821878  108.174259   65.310265
384  0.192232  369.152848  0.991895  29.457391  19.419021  15.285245   8.908795  108.971964   65.762998
385  0.192730  372.065476  0.991959  29.663887  19.539358  15.439654   8.996431  109.774164   66.218293
386  0.193228  374.993846  0.992021  29.871391  19.660252  15.595333   9.084790  110.580879   66.676161
387  0.193726  377.935978  0.992083  30.079908  19.781704  15.752291   9.173879  111.392127   67.136624
388  0.194224  380.894669  0.992144  30.289441  19.903717  15.910536   9.263700  112.207926   67.599674
389  0.194722  383.869339  0.992205  30.499995  20.026294  16.070076   9.354257  113.028295   68.065328
390  0.195220  386.858049  0.992265  30.711573  20.149437  16.230918   9.445558  113.853252   68.533609
391  0.195718  389.863708  0.992325  30.924180  20.273148  16.393073   9.537605  114.682816   69.004509
392  0.196216  392.883592  0.992384  31.137818  20.397430  16.556546   9.630404  115.517005   69.478057
393  0.196714  395.919667  0.992442  31.352493  20.522284  16.721348   9.723960  116.355838   69.954251
394  0.197212  398.972391  0.992500  31.568208  20.647714  16.887486   9.818276  117.199334   70.433100
395  0.197710  402.039721  0.992557  31.784966  20.773721  17.054968   9.913359  118.047512   70.914628
396  0.198208  405.123615  0.992613  32.002772  20.900308  17.223803  10.009212  118.900389   71.398834
397  0.198706  408.222916  0.992669  32.221630  21.027478  17.393999  10.105841  119.757986   71.885736
398  0.199204  411.338262  0.992724  32.441543  21.155233  17.565565  10.203251  120.620321   72.375342
399  0.199702  414.470119  0.992779  32.662516  21.283574  17.738510  10.301445  121.487413   72.867660
400  0.200200  417.617444  0.992834  32.884553  21.412506  17.912841  10.400431  122.359281   73.362708
401  0.200698  420.780849  0.992887  33.107657  21.542029  18.088567  10.500211  123.235943   73.860493
402  0.201196  423.961591  0.992941  33.331832  21.672146  18.265697  10.600791  124.117419   74.361020
403  0.201694  427.158044  0.992993  33.557083  21.802860  18.444240  10.702176  125.003728   74.864309
404  0.202192  430.370202  0.993045  33.783413  21.934174  18.624204  10.804372  125.894889   75.370372
405  0.202690  433.600139  0.993097  34.010826  22.066088  18.805597  10.907381  126.790921   75.879208
406  0.203188  436.844105  0.993148  34.239327  22.198607  18.988430  11.011214  127.691843   76.390851
407  0.203686  440.107242  0.993199  34.468919  22.331732  19.172710  11.115868  128.597675   76.905282
408  0.204184  443.385901  0.993249  34.699607  22.465466  19.358446  11.221354  129.508436   77.422533
409  0.204682  446.680900  0.993299  34.931393  22.599811  19.545647  11.327675  130.424144   77.942612
410  0.205180  449.992740  0.993348  35.164284  22.734770  19.734323  11.434837  131.344820   78.465528
411  0.205678  453.321860  0.993397  35.398281  22.870344  19.924481  11.542844  132.270483   78.991288
412  0.206176  456.667758  0.993445  35.633391  23.006537  20.116131  11.651701  133.201152   79.519909
413  0.206674  460.029569  0.993493  35.869616  23.143351  20.309282  11.761415  134.136847   80.051406
414  0.207172  463.408896  0.993540  36.106960  23.280789  20.503943  11.871990  135.077587   80.585782
415  0.207670  466.805300  0.993587  36.345428  23.418852  20.700123  11.983431  136.023391   81.123050
416  0.208168  470.219039  0.993634  36.585024  23.557543  20.897831  12.095743  136.974280   81.663222
417  0.208666  473.649815  0.993680  36.825751  23.696865  21.097076  12.208932  137.930272   82.206311
418  0.209164  477.097496  0.993725  37.067615  23.836820  21.297868  12.323003  138.891388   82.752328
419  0.209662  480.562994  0.993770  37.310619  23.977410  21.500215  12.437962  139.857648   83.301282
420  0.210160  484.044879  0.993815  37.554766  24.118639  21.704128  12.553814  140.829070   83.853191
421  0.210658  487.544645  0.993859  37.800062  24.260508  21.909614  12.670563  141.805675   84.408059
422  0.211156  491.061521  0.993903  38.046511  24.403020  22.116685  12.788216  142.787483   84.965902
423  0.211654  494.596665  0.993947  38.294116  24.546177  22.325348  12.906777  143.774513   85.526726
424  0.212152  498.149385  0.993990  38.542881  24.689982  22.535614  13.026252  144.766785   86.090546
425  0.212650  501.718904  0.994032  38.792811  24.834438  22.747491  13.146648  145.764320   86.657378
426  0.213148  505.308051  0.994075  39.043911  24.979547  22.960990  13.267967  146.767137   87.227220
427  0.213646  508.912770  0.994117  39.296183  25.125310  23.176120  13.390219  147.775257   87.800104
428  0.214144  512.535248  0.994158  39.549632  25.271732  23.392890  13.513407  148.788698   88.376031
429  0.214642  516.177161  0.994199  39.804263  25.418814  23.611311  13.637535  149.807482   88.955004
430  0.215140  519.836808  0.994240  40.060080  25.566559  23.831391  13.762610  150.831629   89.537044
431  0.215638  523.513710  0.994280  40.317087  25.714969  24.053141  13.888639  151.861159   90.122166
432  0.216136  527.209396  0.994320  40.575287  25.864047  24.276569  14.015625  152.896091   90.710373
433  0.216634  530.922184  0.994360  40.834686  26.013795  24.501687  14.143577  153.936447   91.301687
434  0.217132  534.654111  0.994399  41.095287  26.164217  24.728503  14.272497  154.982246   91.896108
435  0.217630  538.404173  0.994438  41.357095  26.315313  24.957028  14.402393  156.033510   92.493655
436  0.218128  542.172159  0.994477  41.620114  26.467088  25.187271  14.533269  157.090257   93.094340
437  0.218626  545.959460  0.994515  41.884348  26.619542  25.419243  14.665132  158.152510   93.698169
438  0.219124  549.764455  0.994553  42.149801  26.772680  25.652953  14.797988  159.220287   94.305162
439  0.219622  553.588278  0.994591  42.416478  26.926503  25.888412  14.931841  160.293610   94.915325
440  0.220120  557.429415  0.994628  42.684383  27.081015  26.125628  15.066700  161.372500   95.528678
441  0.220618  561.291809  0.994665  42.953520  27.236217  26.364614  15.202565  162.456976   96.145214
442  0.221116  565.170685  0.994701  43.223893  27.392112  26.605377  15.339449  163.547060   96.764969
443  0.221614  569.069749  0.994738  43.495508  27.548702  26.847930  15.477352  164.642771   97.387936
444  0.222112  572.987025  0.994773  43.768367  27.705991  27.092281  15.616283  165.744132   98.014138
445  0.222610  576.922572  0.994809  44.042476  27.863980  27.338442  15.756248  166.851162   98.643587
446  0.223108  580.879503  0.994844  44.317838  28.022673  27.586422  15.897250  167.963883   99.276279
447  0.223606  584.853900  0.994879  44.594459  28.182072  27.836232  16.039298  169.082315   99.912247
448  0.224104  588.846366  0.994914  44.872341  28.342179  28.087881  16.182398  170.206478  100.551500
449  0.224602  592.858406  0.994948  45.151491  28.502998  28.341382  16.326554  171.336395  101.194042
450  0.225100  596.890832  0.994982  45.431911  28.664529  28.596743  16.471772  172.472086  101.839883
451  0.225598  600.942249  0.995016  45.713607  28.826777  28.853976  16.618059  173.613571  102.489041
452  0.226096  605.012623  0.995050  45.996582  28.989744  29.113091  16.765422  174.760872  103.141530
453  0.226594  609.102556  0.995083  46.280842  29.153432  29.374098  16.913866  175.914011  103.797358
454  0.227092  613.212474  0.995116  46.566390  29.317844  29.637009  17.063396  177.073007  104.456537
455  0.227590  617.341245  0.995148  46.853231  29.482983  29.901833  17.214020  178.237883  105.119084
456  0.228088  621.489419  0.995181  47.141369  29.648851  30.168582  17.365744  179.408659  105.785009
457  0.228586  625.658722  0.995213  47.430808  29.815450  30.437266  17.518572  180.585356  106.454316
458  0.229084  629.846254  0.995244  47.721554  29.982784  30.707895  17.672513  181.767997  107.127033
459  0.229582  634.054634  0.995276  48.013610  30.150855  30.980482  17.827571  182.956602  107.803159
460  0.230080  638.282741  0.995307  48.306981  30.319666  31.255036  17.983754  184.151192  108.482711
461  0.230578  642.530902  0.995338  48.601672  30.489218  31.531569  18.141066  185.351790  109.165703
462  0.231076  646.798403  0.995369  48.897686  30.659516  31.810091  18.299517  186.558415  109.852148
463  0.231574  651.086473  0.995399  49.195028  30.830561  32.090613  18.459109  187.771091  110.542055
464  0.232072  655.394238  0.995430  49.493703  31.002356  32.373147  18.619852  188.989838  111.235439
465  0.232570  659.722989  0.995460  49.793715  31.174904  32.657703  18.781750  190.214678  111.932309
466  0.233068  664.072084  0.995489  50.095069  31.348207  32.944293  18.944809  191.445632  112.632679
467  0.233566  668.440841  0.995519  50.397769  31.522268  33.232928  19.109038  192.682723  113.336566
468  0.234064  672.830339  0.995548  50.701819  31.697090  33.523618  19.274442  193.925971  114.043977
469  0.234562  677.241064  0.995577  51.007224  31.872675  33.816375  19.441026  195.175399  114.754924
470  0.235060  681.670626  0.995606  51.313989  32.049027  34.111211  19.608800  196.431028  115.469429
471  0.235558  686.122164  0.995634  51.622118  32.226147  34.408137  19.777767  197.692880  116.187492
472  0.236056  690.595047  0.995662  51.931615  32.404038  34.707163  19.947934  198.960977  116.909129
473  0.236554  695.085765  0.995690  52.242486  32.582703  35.008302  20.119311  200.235341  117.634366
474  0.237052  699.601075  0.995718  52.554734  32.762145  35.311565  20.291899  201.515994  118.363189
475  0.237550  704.135602  0.995746  52.868365  32.942366  35.616962  20.465709  202.802957  119.095634
476  0.238048  708.692015  0.995773  53.183382  33.123369  35.924507  20.640745  204.096253  119.831702
477  0.238546  713.267923  0.995800  53.499790  33.305157  36.234210  20.817017  205.395903  120.571416
478  0.239044  717.865568  0.995827  53.817594  33.487733  36.546083  20.994529  206.701930  121.314779
479  0.239542  722.484274  0.995853  54.136799  33.671098  36.860138  21.173288  208.014356  122.061808
480  0.240040  727.123430  0.995880  54.457409  33.855256  37.176386  21.353301  209.333203  122.812519
481  0.240538  731.786860  0.995906  54.779428  34.040210  37.494839  21.534573  210.658493  123.566908
482  0.241036  736.467638  0.995932  55.102861  34.225962  37.815508  21.717116  211.990249  124.325017
483  0.241534  741.173332  0.995958  55.427714  34.412515  38.138407  21.900930  213.328492  125.086828
484  0.242032  745.898794  0.995983  55.753989  34.599871  38.463545  22.086026  214.673246  125.852376
485  0.242530  750.646900  0.996009  56.081693  34.788034  38.790937  22.272410  216.024531  126.621662
486  0.243028  755.414167  0.996034  56.410830  34.977006  39.120592  22.460090  217.382372  127.394713
487  0.243526  760.205793  0.996059  56.741403  35.166790  39.452524  22.649070  218.746789  128.171522
488  0.244024  765.017345  0.996084  57.073419  35.357388  39.786744  22.839361  220.117807  128.952119
489  0.244522  769.851961  0.996108  57.406881  35.548804  40.123264  23.030965  221.495446  129.736506
490  0.245020  774.709275  0.996133  57.741795  35.741040  40.462097  23.223892  222.879730  130.524697
491  0.245518  779.588158  0.996157  58.078164  35.934098  40.803255  23.418148  224.270682  131.316710
492  0.246016  784.488087  0.996181  58.415994  36.127982  41.146749  23.613742  225.668323  132.112560
493  0.246514  789.411026  0.996205  58.755290  36.322694  41.492593  23.810678  227.072678  132.912253
494  0.247012  794.356970  0.996228  59.096055  36.518237  41.840798  24.008965  228.483767  133.715802
495  0.247510  799.322929  0.996252  59.438295  36.714614  42.191376  24.208611  229.901615  134.523233
496  0.248008  804.312088  0.996275  59.782015  36.911828  42.544341  24.409621  231.326243  135.334546
497  0.248506  809.324200  0.996298  60.127218  37.109881  42.899704  24.612003  232.757676  136.149756
498  0.249004  814.358075  0.996321  60.473911  37.308776  43.257479  24.815765  234.195935  136.968881
499  0.249502  819.416659  0.996343  60.822097  37.508516  43.617677  25.020911  235.641044  137.791924
500  0.250000  824.494651  0.996366  61.171781  37.709104  43.980311  25.227453  237.093025  138.618917
501  0.250498  829.595283  0.996388  61.522969  37.910542  44.345394  25.435397  238.551901  139.449862
